meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,song name
0.190890095,0.043268099,0.192976407,0.158166969,0.217749546,0.059582577,1.60813755,5.224913395,0.911405467,0.309483816,0.193103448,0.190890095,0.162553058,0.059259259,0.271186441,0.65625,0.1484375,6.8203125,6.671875,0.088886523,female,amharic18
0.174842857,0.066636271,0.191033138,0.107888239,0.226692658,0.118804418,12.56854236,274.0508417,0.922336209,0.454643232,0.060038986,0.174842857,0.072395615,0.016293279,0.25,0.099516369,0.0703125,0.7109375,0.640625,0.073170732,male,cantonese5
0.153039048,0.07403113,0.158064516,0.092731183,0.214365591,0.121634409,0.885701648,3.523981856,0.973217842,0.807551708,0.216774194,0.153039048,0.067407499,0.016260163,0.205128205,0.2615625,0.0078125,1.0234375,1.015625,0.191346154,male,arabic13
0.110820255,0.07953962,0.106411483,0.038086124,0.174354067,0.136267943,4.117440066,45.70993737,0.953606226,0.691743565,0,0.110820255,0.127758009,0.015763547,0.271186441,0.211160714,0.0078125,3.765625,3.7578125,0.086373086,male,english121
0.130742334,0.086538812,0.118831004,0.051944091,0.207064803,0.155120712,0.848883863,3.513096911,0.975040507,0.798289556,0.016899619,0.130742334,0.179920415,0.018823529,0.275862069,0.301663306,0.0078125,1.1171875,1.109375,0.266431925,female,bulgarian1
0.172249722,0.076856758,0.198505096,0.106228766,0.230215176,0.12398641,3.184978764,23.90973349,0.927605924,0.554812035,0.050101925,0.172249722,0.158125796,0.015841584,0.266666667,0.1953125,0.0546875,0.6875,0.6328125,0.293075684,female,catalan3
0.181347325,0.038924713,0.177640808,0.16335813,0.196684378,0.033326249,2.973961651,12.53213987,0.859124629,0.304502063,0.161870351,0.181347325,0.15242251,0.029795158,0.205128205,0.740625,0.15625,6.921875,6.765625,0.132650115,female,english109
0.135052914,0.072095147,0.112927013,0.087644846,0.200361174,0.112716328,3.421779437,19.1332173,0.948417347,0.682987712,0.102603461,0.135052914,0.090751058,0.017241379,0.2,0.6153125,0.015625,4.4453125,4.4296875,0.217151675,male,arabic42
0.182967874,0.038161977,0.185206259,0.168477952,0.197553343,0.029075391,3.41846436,17.64021069,0.841378779,0.308100718,0.172062589,0.182967874,0.164002462,0.022566996,0.202531646,0.204044118,0.1640625,0.390625,0.2265625,0.232758621,female,dutch47
0.077315503,0.083829421,0.036718459,0.008701057,0.131908017,0.123206961,30.75715458,1024.927705,0.846389092,0.478904979,0,0.077315503,0.098706262,0.015655577,0.271186441,0.007990057,0.0078125,0.015625,0.0078125,0.046511628,male,afrikaans4
0.164958845,0.073334801,0.173655049,0.095335121,0.235960679,0.140625559,17.57440469,396.0174149,0.921012836,0.564292216,0.060053619,0.164958845,0.082758199,0.019900498,0.266666667,0.089969758,0.0703125,0.5078125,0.4375,0.092857143,male,cantonese6
0.181225459,0.060042055,0.190953206,0.128838821,0.229532062,0.100693241,1.369430458,5.475599788,0.93744576,0.537079995,0.21982669,0.181225459,0.131503722,0.025,0.275862069,1.277113971,0.0078125,2.8046875,2.796875,0.416550279,male,amharic5
0.13789282,0.072420663,0.119852399,0.086531365,0.200701107,0.114169742,2.010993302,10.26207404,0.963294373,0.727047224,0.059926199,0.13789282,0.076307418,0.01621074,0.128,0.505859375,0.03125,4.6640625,4.6328125,0.173037287,male,arabic40
0.174857232,0.039200239,0.169655172,0.15816092,0.196781609,0.03862069,3.199704232,15.85702691,0.860847893,0.317472011,0.16,0.174857232,0.168025757,0.081632653,0.228571429,0.5078125,0.15625,5.5,5.34375,0.126108281,female,english78
0.171400807,0.068428139,0.145321955,0.131202483,0.246113266,0.114910784,2.930439972,13.72613482,0.893569585,0.424254448,0.137067494,0.171400807,0.141183375,0.015841584,0.262295082,0.313657407,0.0078125,0.6953125,0.6875,0.273221344,male,arabic25
0.186963134,0.07806324,0.209176471,0.150211765,0.244094118,0.093882353,5.81689975,71.27120433,0.915355279,0.536782622,0.050070588,0.186963134,0.166523165,0.016064257,0.275862069,0.225203804,0.0546875,0.78125,0.7265625,0.292766373,female,bulgarian16
0.148414402,0.07982013,0.172031558,0.078422091,0.201025641,0.12260355,1.717548411,5.961927147,0.956338048,0.723630451,0,0.148414402,0.160708291,0.015857284,0.258064516,1.032552083,0.0078125,5.1328125,5.125,0.253228121,female,arabic7
0.159905387,0.077485227,0.168106734,0.098551461,0.223964422,0.125412961,1.055362758,4.512376153,0.972912436,0.776356557,0.200304956,0.159905387,0.09279642,0.015952144,0.262295082,0.667689732,0.0078125,2.5703125,2.5625,0.264390244,male,english71
0.14146076,0.072861395,0.124879288,0.090724269,0.201194409,0.11047014,2.264114987,13.0822968,0.964872909,0.734290427,0.060127065,0.14146076,0.10139476,0.021798365,0.235294118,0.896282328,0.0078125,5.15625,5.1484375,0.239138987,male,arabic46
0.134785266,0.082020212,0.142052786,0.057067449,0.202404692,0.145337243,1.341973191,5.596725766,0.973843435,0.801312698,0.200351906,0.134785266,0.17986718,0.028520499,0.275862069,0.52173913,0.0234375,3.875,3.8515625,0.153771854,female,basque1
0.182179612,0.031833916,0.180857143,0.167142857,0.200285714,0.033142857,2.218499287,7.052426934,0.83115158,0.205100127,0.174,0.182179612,0.163617584,0.037647059,0.205128205,0.765625,0.1640625,6.2421875,6.078125,0.160308483,female,dutch38
0.126920275,0.088102355,0.154547188,0.028026692,0.202326025,0.174299333,1.702340729,5.713427398,0.944845204,0.652498672,0.008007626,0.126920275,0.185729331,0.034632035,0.258064516,0.342391304,0.0078125,3.046875,3.0390625,0.135078289,female,cantonese17
0.187073799,0.035343836,0.183430178,0.170834114,0.20809747,0.037263355,2.320216684,8.445819088,0.858266134,0.247360229,0.181593252,0.187073799,0.176296978,0.042105263,0.225352113,0.653356481,0.1640625,6.4609375,6.296875,0.15007635,female,english63
0.197476196,0.041713166,0.193700624,0.174199584,0.223825364,0.04962578,2.033950025,8.094648908,0.898585151,0.269968224,0.177692308,0.197476196,0.186609647,0.016494845,0.275862069,0.336647727,0.0078125,0.6640625,0.65625,0.279448622,female,arabic1
0.182024649,0.03689082,0.179459459,0.167567568,0.194054054,0.026486486,2.819241283,10.63450554,0.83222458,0.286989668,0.177837838,0.182024649,0.145490579,0.029850746,0.202531646,0.640024038,0.1640625,6.1171875,5.953125,0.084426947,female,english35
0.141913032,0.064111088,0.117290242,0.090490988,0.204996892,0.114505904,2.762945233,14.43691229,0.932130803,0.54365704,0.083356122,0.141913032,0.095088742,0.018390805,0.228571429,0.747983871,0.0078125,4.203125,4.1953125,0.229949271,male,english40
0.190768671,0.064056692,0.194051478,0.148141087,0.248503337,0.10036225,1.11993225,3.519070304,0.939459585,0.57968704,0.144671115,0.190768671,0.13808351,0.017278618,0.271186441,0.184151786,0.015625,0.2734375,0.2578125,0.319347319,female,armenian2
0.173631376,0.073351512,0.153568557,0.123680214,0.244234033,0.120553819,2.804974885,20.85754316,0.930916893,0.518268557,0.060026798,0.173631376,0.090129539,0.015701668,0.210526316,0.193044355,0.0078125,2.8203125,2.8125,0.068123862,male,amharic14
0.166078098,0.054301895,0.174378698,0.162159763,0.190532544,0.028372781,3.557991975,17.81435737,0.883530848,0.44219647,0.169615385,0.166078098,0.174670446,0.017148982,0.246153846,0.844618056,0.1640625,6.3671875,6.203125,0.202231018,female,english101
0.141404115,0.064816709,0.147186485,0.128265107,0.16574399,0.037478882,3.113014328,14.54001967,0.908986044,0.516985467,0.147368421,0.141404115,0.091911852,0.015640274,0.228571429,0.084821429,0.0078125,0.1796875,0.171875,0.198447894,female,dutch5
0.131780894,0.08514393,0.157156863,0.042091503,0.195816993,0.15372549,1.855457794,7.581439546,0.962093048,0.738187336,0.174313725,0.131780894,0.171960584,0.026578073,0.262295082,1.044270833,0.0078125,4.953125,4.9453125,0.190488069,female,dutch16
0.191794364,0.038088599,0.198856689,0.169845177,0.213973799,0.044128622,2.475110501,9.898559143,0.8896825,0.260589971,0.208638349,0.191794364,0.170612505,0.032854209,0.275862069,0.839015152,0.0078125,6.9921875,6.984375,0.192856592,female,amharic12
0.122232696,0.07466914,0.114742857,0.064685714,0.180571429,0.115885714,4.227553035,36.84368358,0.95306717,0.724310511,0,0.122232696,0.103553279,0.016771488,0.262295082,0.077008929,0.0078125,0.6328125,0.625,0.152403846,male,english136
0.190251435,0.032307872,0.184379786,0.169229199,0.205247575,0.036018377,2.296941486,8.370157372,0.864841665,0.125105142,0.17337417,0.190251435,0.141820397,0.017316017,0.275862069,0.653320313,0.0078125,5.5703125,5.5625,0.164981273,female,dutch27
0.182630135,0.048974549,0.176618005,0.152603406,0.209489051,0.056885645,1.628578866,5.586837138,0.907214973,0.302814314,0.185474453,0.182630135,0.147350977,0.019900498,0.262295082,1.036865234,0.140625,6.8203125,6.6796875,0.205847953,male,arabic101
0.137426088,0.083223905,0.174516765,0.048047337,0.200749507,0.15270217,2.080062098,7.691563791,0.936158039,0.614807526,0.19357002,0.137426088,0.163839647,0.066666667,0.23880597,0.716517857,0.0078125,3,2.9921875,0.231070496,female,bavarian2
0.165807663,0.06985103,0.176139793,0.097410643,0.221509134,0.124098491,17.68789675,415.8824624,0.919408154,0.51977388,0.060047657,0.165807663,0.076995876,0.016359918,0.262295082,0.087946429,0.0703125,0.53125,0.4609375,0.078763709,male,dutch32
0.157020511,0.071942931,0.168160153,0.101429933,0.216739752,0.115309819,0.979442275,3.974222626,0.965249139,0.733692878,0.096358437,0.157020511,0.088893983,0.022068966,0.117647059,0.460227273,0.0078125,2.8125,2.8046875,0.2,male,albanian5
0.118206531,0.067798536,0.106460587,0.064049459,0.173972179,0.10992272,0.141735424,2.209672772,0.974425928,0.762458515,0.035919629,0.118206531,0.193368982,0.026058632,0.25,0.372282609,0.015625,0.90625,0.890625,0.312599681,female,arabic30
0.11328765,0.084485439,0.104602273,0.023863636,0.196079545,0.172215909,27.10352821,827.5671305,0.878150658,0.542785145,0,0.11328765,0.107385958,0.018979834,0.262295082,0.0078125,0.0078125,0.0078125,0,0,male,dutch18
0.138550521,0.077053993,0.127526596,0.08731383,0.202739362,0.115425532,1.626769867,6.291365079,0.966003775,0.752042013,0.012101064,0.138550521,0.104199319,0.019138756,0.262295082,0.24609375,0.0078125,2.71875,2.7109375,0.132351372,male,amazigh1
0.185847199,0.032152169,0.188072289,0.172048193,0.202831325,0.030783133,2.105534624,6.287352776,0.830392189,0.233417967,0.17246988,0.185847199,0.172804389,0.034334764,0.246153846,0.203125,0.1640625,0.421875,0.2578125,0.143434343,female,english64
0.146683933,0.066241093,0.120098039,0.096993464,0.216405229,0.119411765,1.935967796,7.154134621,0.934636861,0.575083782,0.09996732,0.146683933,0.112567705,0.021768707,0.275862069,0.569010417,0.0078125,3.6484375,3.640625,0.267362466,male,english33
0.177722738,0.038923304,0.173653846,0.163221154,0.191153846,0.027932692,3.175014627,13.66395076,0.83479761,0.290493984,0.162211538,0.177722738,0.15566423,0.037383178,0.262295082,0.231026786,0.0390625,0.890625,0.8515625,0.111926606,female,english37
0.166469398,0.077571464,0.179002933,0.108387097,0.230117302,0.121730205,3.341124012,34.4856255,0.961784275,0.729936599,0.050087977,0.166469398,0.10337593,0.017167382,0.275862069,1.168870192,0.0078125,6.53125,6.5234375,0.272793543,male,english5
0.190324563,0.051695724,0.191410419,0.156899619,0.220584498,0.063684879,1.461858806,5.360318927,0.918001245,0.362344276,0,0.190324563,0.152012545,0.021136063,0.246153846,0.884548611,0.0078125,6.71875,6.7109375,0.211734575,male,arabic81
0.128461597,0.077023594,0.12747784,0.062272361,0.178468977,0.116196616,1.404889673,5.848927132,0.975386936,0.822586636,0.127703465,0.128461597,0.127453139,0.015670911,0.275862069,0.118990385,0.0078125,0.53125,0.5234375,0.15920398,male,english52
0.151228092,0.072110587,0.158011187,0.096581728,0.207955252,0.111373524,1.232831276,4.17729621,0.963322462,0.727231799,0.083878185,0.151228092,0.088964849,0.017797553,0.25,0.201497396,0.0078125,0.5625,0.5546875,0.247119078,male,afrikaans5
0.096725277,0.083799544,0.086858639,0.017591623,0.173167539,0.155575916,20.30714636,577.3697762,0.939914378,0.687642708,0,0.096725277,0.100796329,0.016393443,0.271186441,0.008184524,0.0078125,0.0234375,0.015625,0.048780488,male,bengali6
0.141909368,0.076153546,0.132439479,0.099329609,0.20726257,0.107932961,1.848922005,7.90486582,0.967418559,0.778548657,0.118361266,0.141909368,0.119752213,0.015763547,0.253968254,0.34765625,0.0078125,5.2890625,5.28125,0.119284562,male,english56
0.196463262,0.057606383,0.204407065,0.156131203,0.248444071,0.092312868,1.197040616,4.109993679,0.922524307,0.394561292,0,0.196463262,0.168037876,0.01814059,0.275862069,1.095128676,0.1484375,6.59375,6.4453125,0.259015152,male,arabic102
0.131099727,0.078964943,0.149948007,0.09729636,0.176880416,0.079584055,25.39335957,710.1358714,0.843430262,0.445144232,0,0.131099727,0.093611219,0.02,0.186046512,0.0078125,0.0078125,0.0078125,0,0,male,bulgarian18
0.170212798,0.075104946,0.146052999,0.123988842,0.250125523,0.126136681,2.816792918,13.7645822,0.913832254,0.487965716,0.059944212,0.170212798,0.077698415,0.015701668,0.192771084,0.1015625,0.0078125,0.5625,0.5546875,0.16179126,male,arabic2
0.169875811,0.073346074,0.180587768,0.093629865,0.23796664,0.144336775,17.00408866,394.9695064,0.915416541,0.481693506,0.060047657,0.169875811,0.06851771,0.016326531,0.228571429,0.0953125,0.0703125,0.75,0.6796875,0.075726842,male,ebira1
0.177702059,0.061281506,0.205483871,0.120498534,0.221495601,0.100997067,2.814455445,13.80188867,0.914835424,0.467147052,0.213284457,0.177702059,0.110489616,0.03652968,0.258064516,0.458125,0.0078125,3.53125,3.5234375,0.146895787,male,english98
0.145532381,0.087864043,0.129720598,0.088966862,0.233788174,0.144821313,1.458798837,5.010379366,0.946595366,0.621392074,0.115893437,0.145532381,0.103803137,0.015686275,0.275862069,0.706341912,0.0078125,4.9765625,4.96875,0.166809605,male,arabic59
0.184354869,0.055493941,0.183430657,0.150900243,0.226350365,0.075450122,1.588013858,8.990048203,0.932834786,0.427755254,0,0.184354869,0.13371745,0.018518519,0.266666667,1.795625,0.0078125,7,6.9921875,0.316103959,male,arabic83
0.145640705,0.077006409,0.137947214,0.087859238,0.211847507,0.12398827,2.111480565,11.53571611,0.964925488,0.739368357,0.059941349,0.145640705,0.103669506,0.015670911,0.275862069,0.920479911,0.0078125,5.4296875,5.421875,0.270946739,male,arabic49
0.092092441,0.094467032,0.060211864,0.005932203,0.170550847,0.164618644,22.99846207,582.4470603,0.874067001,0.63723933,0,0.092092441,0.190064579,0.016985138,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female,cantonese8
0.116779075,0.085695072,0.131991525,0.025805085,0.166101695,0.14029661,23.35982846,595.744374,0.870832328,0.583471234,0,0.116779075,0.100032404,0.016684046,0.186046512,0.0078125,0.0078125,0.0078125,0,0,male,bulgarian14
0.196781155,0.065010689,0.209840061,0.189794364,0.237989337,0.048194973,9.442351017,159.098073,0.878044534,0.333316307,0.050114242,0.196781155,0.163877005,0.01611279,0.271186441,0.15625,0.0546875,0.7890625,0.734375,0.168389058,female,arabic57
0.130673638,0.082881544,0.116964177,0.082282939,0.204857316,0.122574378,27.7051186,896.650347,0.900402888,0.584463622,0,0.130673638,0.090380442,0.016614746,0.23880597,0.0078125,0.0078125,0.0078125,0,0,male,bengali4
0.155399607,0.082614964,0.180441324,0.10110331,0.228044132,0.126940822,2.822129466,13.88079549,0.945885222,0.65057258,0.015446339,0.155399607,0.115707012,0.051118211,0.275862069,1.306581439,0.0078125,4.4453125,4.4375,0.212857792,male,english81
0.160514332,0.076766885,0.144336775,0.110532168,0.231961875,0.121429706,1.397156365,4.766610695,0.95925457,0.719857907,0.128324067,0.160514332,0.09305243,0.017758047,0.144144144,0.301339286,0.0078125,0.5390625,0.53125,0.283936652,male,albanian2
0.115866233,0.081730356,0.099496256,0.040789653,0.187556161,0.146766508,1.885670842,8.933405627,0.966039869,0.759549869,0.006671205,0.115866233,0.103532714,0.018691589,0.246153846,0.136875,0.0078125,0.640625,0.6328125,0.330981775,male,czeh6
0.196644232,0.051145411,0.203849372,0.180613668,0.232161785,0.051548117,2.200329676,8.188317754,0.903569357,0.405038617,0.18237099,0.196644232,0.192563813,0.029574861,0.275862069,0.4440625,0.1640625,0.8671875,0.703125,0.444907407,female,arabic84
0.204621415,0.059611223,0.224466945,0.195783204,0.237641453,0.041858249,3.000446133,14.70211111,0.896610214,0.416067596,0.230970816,0.204621415,0.132917263,0.016129032,0.275862069,0.403993056,0.0078125,5.140625,5.1328125,0.103288379,female,arabic89
0.179977945,0.04061233,0.181552511,0.167232877,0.196894977,0.0296621,2.847010931,11.52848792,0.852755575,0.293614076,0.187178082,0.179977945,0.167402989,0.051612903,0.242424242,0.748604911,0.0234375,6.796875,6.7734375,0.149515144,female,english8
0.142010214,0.067119378,0.116300448,0.087421525,0.193991031,0.106569507,3.133692606,15.17880037,0.934549885,0.578405047,0.08396861,0.142010214,0.0885115,0.016666667,0.262295082,0.395148026,0.0078125,4.65625,4.6484375,0.089171669,male,english26
0.188222184,0.038190608,0.183830571,0.169392265,0.218121547,0.048729282,2.429484906,9.290797733,0.867046275,0.278393117,0.176869245,0.188222184,0.172368074,0.042780749,0.222222222,0.519097222,0.15625,5.3203125,5.1640625,0.118608169,female,english158
0.181995688,0.039201197,0.178918239,0.166943396,0.198289308,0.031345912,3.381987693,15.69935091,0.850543955,0.319835359,0.176805031,0.181995688,0.156943838,0.016684046,0.216216216,0.244140625,0.15625,0.90625,0.75,0.180921053,female,english206
0.107129883,0.084279163,0.095355286,0.028873484,0.172512998,0.143639515,23.98783876,658.3050241,0.93977316,0.716469594,0,0.107129883,0.10776458,0.017957351,0.253968254,0.0078125,0.0078125,0.0078125,0,0,male,cantonese2
0.132786407,0.079556866,0.119089848,0.067957993,0.209591599,0.141633606,1.932562432,8.308895037,0.963181346,0.738307004,0.112555426,0.132786407,0.11013192,0.017112299,0.253968254,0.298221983,0.0078125,2.7265625,2.71875,0.125159642,male,akan1
0.116339979,0.077253787,0.107735471,0.045731463,0.195270541,0.149539078,2.775974791,16.44902919,0.946289955,0.658517761,0,0.116339979,0.118942818,0.019253911,0.271186441,0.16640625,0.0078125,1.328125,1.3203125,0.122391778,male,english110
0.147858443,0.078367923,0.142228374,0.122269896,0.195709343,0.073439446,2.450804801,10.01758606,0.922367099,0.545209237,0.139903114,0.147858443,0.134172686,0.019070322,0.262295082,0.161979167,0.0078125,0.671875,0.6640625,0.175163399,female,danish5
0.147401473,0.087014332,0.179663093,0.052884125,0.218397141,0.165513017,1.339181281,4.626268387,0.960339431,0.705240939,0.060030628,0.147401473,0.181476841,0.022695035,0.258064516,0.53515625,0.0078125,3.65625,3.6484375,0.113006838,female,dutch17
0.150862475,0.074831191,0.139380531,0.115840708,0.219911504,0.104070796,2.856022684,12.28608986,0.919072129,0.609236897,0.143716814,0.150862475,0.12404485,0.025477707,0.23880597,0.1515625,0.015625,0.46875,0.453125,0.155172414,male,english59
0.105873231,0.08975538,0.097245509,0.015808383,0.189700599,0.173892216,24.26769267,678.3353553,0.906791397,0.612514535,0,0.105873231,0.102800059,0.016649324,0.271186441,0.020507813,0.0078125,0.3984375,0.390625,0.067096774,male,dutch11
0.132476953,0.087523743,0.141808118,0.043653137,0.215424354,0.171771218,1.185598524,4.716939667,0.97848179,0.842935931,0.241771218,0.132476953,0.214127381,0.168421053,0.262295082,0.338404605,0.015625,0.7890625,0.7734375,0.333333333,female,bambara5
0.141153447,0.080922189,0.124304933,0.097152466,0.222242152,0.125089686,1.724297837,6.313516506,0.949958896,0.646653047,0.109394619,0.141153447,0.117297836,0.018867925,0.258064516,0.639616935,0.0078125,4.0625,4.0546875,0.187230084,male,arabic62
0.157879727,0.095635173,0.191885566,0.051703511,0.247230169,0.195526658,1.349572281,4.923662758,0.952438563,0.685526131,0.273081925,0.157879727,0.194529415,0.020075282,0.275862069,0.5,0.0078125,3.171875,3.1640625,0.236467236,female,bulgarian10
0.138794665,0.074472801,0.152363451,0.081327208,0.19324145,0.111914242,1.879191232,7.298108253,0.966914706,0.763372741,0.178662583,0.138794665,0.094506486,0.01862631,0.271186441,0.970898438,0.0078125,6.359375,6.3515625,0.161663509,male,english66
0.192676718,0.070493791,0.215169661,0.176886228,0.241437126,0.064550898,2.16691714,11.9484918,0.917667141,0.493544829,0.05001996,0.192676718,0.158243134,0.017429194,0.266666667,0.188657407,0.0390625,0.53125,0.4921875,0.252747253,female,croatian5
0.122217801,0.079697128,0.110030321,0.05637356,0.205967253,0.149593693,2.587157185,16.49721156,0.96336505,0.745817969,0,0.122217801,0.124953945,0.017877095,0.275862069,0.100097656,0.0078125,0.359375,0.3515625,0.198467433,male,english130
0.136481726,0.079757207,0.133596674,0.07043659,0.202286902,0.131850312,1.599689882,6.490301654,0.967591544,0.755377702,0.144074844,0.136481726,0.112680601,0.017204301,0.262295082,0.394717262,0.0078125,4.8515625,4.84375,0.123452485,male,dutch7
0.181115201,0.028360518,0.182926829,0.172195122,0.188780488,0.016585366,3.521181443,16.13962601,0.766037037,0.16502122,0.185853659,0.181115201,0.150384709,0.016666667,0.216216216,1.19921875,0.15625,6.2734375,6.1171875,0.247083865,female,english39
0.142751589,0.075210936,0.14390516,0.121059972,0.169483961,0.048423989,2.602777037,10.38329344,0.915669119,0.523184537,0.144100418,0.142751589,0.092660443,0.015810277,0.266666667,0.15,0.0078125,3.234375,3.2265625,0.059601416,female,dutch6
0.169935137,0.094920766,0.197081545,0.070500715,0.251959943,0.181459227,1.232447611,3.650647874,0.938146365,0.606233866,0.060085837,0.169935137,0.168460368,0.016016016,0.275862069,0.599826389,0.0078125,2.8515625,2.84375,0.297733516,female,cantonese15
0.11342045,0.080005534,0.107823729,0.040433898,0.1904,0.149966102,2.621060727,18.73132918,0.952339871,0.671153449,0,0.11342045,0.104196607,0.016194332,0.231884058,0.098606419,0.0078125,0.390625,0.3828125,0.174344023,male,english124
0.137295009,0.065283349,0.112982456,0.086419753,0.190669266,0.104249513,2.916014081,13.82778502,0.933476838,0.572291339,0.083508772,0.137295009,0.108234304,0.03960396,0.271186441,0.663802083,0.078125,4.65625,4.578125,0.180593151,male,english38
0.166402126,0.076585194,0.172627119,0.0875,0.240847458,0.153347458,15.86218362,307.0350818,0.906152443,0.504632643,0.060211864,0.166402126,0.060965707,0.016227181,0.258064516,0.0703125,0.0703125,0.0703125,0,0,male,catlan1
0.110682668,0.077645524,0.103733333,0.039466667,0.166933333,0.127466667,1.110100042,4.374227422,0.971211146,0.789684619,0.009066667,0.110682668,0.142061738,0.020434227,0.271186441,0.146484375,0.0078125,0.46875,0.4609375,0.338983051,male,english48
0.158107989,0.082781592,0.191191454,0.062350041,0.224552177,0.162202136,2.801343963,19.92961671,0.952160965,0.679223313,0.049926048,0.158107989,0.185041735,0.023021583,0.275862069,0.272964015,0.046875,0.7421875,0.6953125,0.33988764,female,africaans1
0.116212696,0.085195307,0.091020019,0.040038132,0.192449952,0.152411821,1.307299973,4.809447521,0.966362781,0.763435678,0.034432793,0.116212696,0.182846827,0.026272578,0.253968254,0.279605263,0.015625,0.7421875,0.7265625,0.505973716,female,bambara1
0.158595955,0.066216652,0.133302217,0.111085181,0.22445741,0.113372229,3.019164195,17.53642513,0.932415159,0.567913489,0.121213536,0.158595955,0.080459827,0.016064257,0.266666667,0.264128989,0.0078125,1.3359375,1.328125,0.182097187,male,arabic36
0.166612681,0.0681551,0.187496823,0.117407878,0.213290978,0.0958831,1.805597332,5.822875338,0.931610692,0.555785813,0.183227446,0.166612681,0.093217678,0.017857143,0.25,1.082421875,0.1875,4.515625,4.328125,0.118563557,male,english85
0.152174047,0.072748699,0.150118662,0.12837109,0.197691478,0.069320388,2.352760351,9.365479049,0.934022538,0.580760933,0.149816613,0.152174047,0.125416149,0.016129032,0.262295082,0.502887228,0.0078125,7,6.9921875,0.071759777,female,dutch14
0.144418544,0.086971149,0.156015779,0.061025641,0.222840237,0.161814596,0.608371044,2.844063089,0.976355461,0.818056299,0.195502959,0.144418544,0.178420362,0.016666667,0.275862069,0.509300595,0.0078125,3.8984375,3.890625,0.151764955,female,bavarian1
0.209932902,0.065777094,0.232552301,0.197405858,0.248368201,0.050962343,2.293468804,9.11888912,0.90378902,0.442255778,0.242315202,0.209932902,0.196979069,0.036117381,0.275862069,1.33625,0.0234375,7,6.9765625,0.267345051,female,arabic93
0.18304616,0.031869226,0.187398119,0.172037618,0.194420063,0.022382445,3.937859169,20.36557417,0.792733183,0.216423614,0.191347962,0.18304616,0.16626362,0.02725724,0.195121951,0.235416667,0.1640625,0.8671875,0.703125,0.149206349,female,english76
0.100905502,0.080507739,0.098245614,0.02920078,0.176842105,0.147641326,22.64938378,592.5633813,0.908473066,0.617015329,0,0.100905502,0.081574582,0.01760176,0.275862069,0.0078125,0.0078125,0.0078125,0,0,male,bengali11
0.135012753,0.077275379,0.130314465,0.069266247,0.207505241,0.138238994,4.096389161,45.88923707,0.974284557,0.822230178,0.050188679,0.135012753,0.137531375,0.017297297,0.275862069,0.130408654,0.046875,0.5078125,0.4609375,0.166779661,female,cantonese1
0.238940486,0.057086687,0.254724173,0.240541625,0.266519559,0.025977934,2.82497953,11.02346147,0.831049777,0.207807374,0.258375125,0.238940486,0.216580658,0.064777328,0.275862069,0.594642857,0.015625,5.2109375,5.1953125,0.127819549,female,czech2
0.141280115,0.074404048,0.13420617,0.090594432,0.202046652,0.11145222,2.052550657,10.94130568,0.966588205,0.744799871,0.060045147,0.141280115,0.109319559,0.026711185,0.228571429,0.9746875,0.0390625,5.828125,5.7890625,0.168016194,male,arabic47
0.107825211,0.080407475,0.10079058,0.030849453,0.181093356,0.150243902,2.029541637,8.709018071,0.959468064,0.728938577,0.012716569,0.107825211,0.102113993,0.01891253,0.266666667,0.155859375,0.0078125,0.984375,0.9765625,0.263111111,male,czech3
0.19479377,0.029255085,0.195301455,0.174054054,0.209417879,0.035363825,2.363810674,8.385497462,0.85191569,0.1192676,0.173326403,0.19479377,0.170847074,0.015701668,0.275862069,0.62890625,0.0078125,5.4296875,5.421875,0.144892731,female,dutch36
0.164699838,0.075361772,0.14701847,0.118698329,0.240474934,0.121776605,4.208608405,43.68188543,0.94066879,0.604020485,0.05996482,0.164699838,0.082962611,0.015640274,0.253968254,0.143353175,0.0078125,1.0625,1.0546875,0.125925926,male,arabic4
0.183481249,0.031575746,0.181086957,0.170815217,0.198586957,0.027771739,3.224483548,15.51040711,0.815590875,0.203100701,0.172717391,0.183481249,0.171749298,0.04432133,0.213333333,0.7734375,0.1640625,6.8828125,6.71875,0.128043776,female,english6
0.176685284,0.058485963,0.161784897,0.125583524,0.230022883,0.104439359,1.730253106,6.672647883,0.909112912,0.358370882,0.113089245,0.176685284,0.128124206,0.017075774,0.266666667,0.143554688,0.109375,0.3515625,0.2421875,0.161290323,male,bulgarian3
0.171766033,0.064629033,0.189385113,0.121877023,0.222459547,0.100582524,1.354595306,4.138927385,0.94529366,0.602793758,0.218532902,0.171766033,0.127429903,0.01760176,0.25,1.107244318,0.0078125,6.015625,6.0078125,0.219598138,male,english73
0.135907894,0.086811753,0.159215686,0.046437908,0.213660131,0.167222222,1.53765156,5.525481465,0.967103334,0.772644211,0.007320261,0.135907894,0.185547667,0.032520325,0.271186441,0.305588942,0.0078125,0.90625,0.8984375,0.269913043,female,belarusan2
0.179981858,0.077964194,0.20427673,0.127085954,0.240377358,0.113291405,2.764670125,12.82215723,0.92742357,0.580274353,0.241551363,0.179981858,0.162258973,0.016842105,0.275862069,0.207331731,0.0546875,0.546875,0.4921875,0.30984127,female,amharic1
